,Provincias,Ramas de actividad,periodo,Total
1057,38,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1118599.0
1058,38,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1165868.0
1059,38,C. - De las cuales: Industria manufacturera,2021,457525.0
1060,38,C. - De las cuales: Industria manufacturera,2020,431406.0
1061,38,C. - De las cuales: Industria manufacturera,2019,467048.0
1062,38,F. Construcción,2021,1120681.0
1063,38,F. Construcción,2020,1124156.0
1064,38,F. Construcción,2019,1439801.0
1065,38,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,5416038.0
1066,38,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,4384777.0
1067,38,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,7086295.0
1068,38,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4819924.0
1069,38,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,4626471.0
1070,38,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,4925187.0
1071,38,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,5756540.0
1072,38,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,5572109.0
1073,38,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,5740728.0
1074,38,Valor añadido bruto total,2021,18806123.0
1075,38,Valor añadido bruto total,2020,17280239.0
1076,38,Valor añadido bruto total,2019,20831158.0
1077,38,Impuestos netos sobre los productos,2021,1980126.0
1078,38,Impuestos netos sobre los productos,2020,1657206.0
1079,38,Impuestos netos sobre los productos,2019,2137186.0
1080,40,"A. Agricultura, ganadería, silvicultura y pesca",2021,232663.0
1081,40,"A. Agricultura, ganadería, silvicultura y pesca",2020,222457.0
1082,40,"A. Agricultura, ganadería, silvicultura y pesca",2019,194001.0
1083,40,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,368098.0
1084,40,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,310324.0
1085,40,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,357123.0
1086,40,C. - De las cuales: Industria manufacturera,2021,263149.0
1087,40,C. - De las cuales: Industria manufacturera,2020,236422.0
1088,40,C. - De las cuales: Industria manufacturera,2019,292520.0
1089,40,F. Construcción,2021,243548.0
1090,40,F. Construcción,2020,229915.0
1091,40,F. Construcción,2019,288273.0
1092,40,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,741167.0
1093,40,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,629104.0
1094,40,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,777373.0
1095,40,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,697627.0
1096,40,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,664414.0
1097,40,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,678843.0
1098,40,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,848181.0
1099,40,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,845161.0
1100,40,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,879463.0
1101,40,Valor añadido bruto total,2021,3131284.0
1102,40,Valor añadido bruto total,2020,2901375.0
1103,40,Valor añadido bruto total,2019,3175076.0
1104,40,Impuestos netos sobre los productos,2021,329698.0
1105,40,Impuestos netos sobre los productos,2020,278247.0
1106,40,Impuestos netos sobre los productos,2019,325749.0
1107,41,"A. Agricultura, ganadería, silvicultura y pesca",2021,2082124.0
1108,41,"A. Agricultura, ganadería, silvicultura y pesca",2020,1839604.0
1109,41,"A. Agricultura, ganadería, silvicultura y pesca",2019,1749960.0
1110,41,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,5575536.0
1111,41,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,5122448.0
1112,41,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,5422919.0
1113,41,C. - De las cuales: Industria manufacturera,2021,3332648.0
1114,41,C. - De las cuales: Industria manufacturera,2020,3221391.0
1115,41,C. - De las cuales: Industria manufacturera,2019,3448057.0
1116,41,F. Construcción,2021,2056824.0
1117,41,F. Construcción,2020,1851607.0
1118,41,F. Construcción,2019,2095895.0
1119,41,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,8375772.0
1120,41,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,7158830.0
1121,41,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,9082735.0
1122,41,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,8537199.0
1123,41,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,8078595.0
1124,41,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,8459259.0
1125,41,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,10157146.0
1126,41,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,9737903.0
1127,41,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,9955652.0
1128,41,Valor añadido bruto total,2021,36784601.0
1129,41,Valor añadido bruto total,2020,33788987.0
1130,41,Valor añadido bruto total,2019,36766420.0
1131,41,Impuestos netos sobre los productos,2021,3873109.0
1132,41,Impuestos netos sobre los productos,2020,3240425.0
1133,41,Impuestos netos sobre los productos,2019,3772076.0
1134,42,"A. Agricultura, ganadería, silvicultura y pesca",2021,226938.0
1135,42,"A. Agricultura, ganadería, silvicultura y pesca",2020,179112.0
1136,42,"A. Agricultura, ganadería, silvicultura y pesca",2019,149364.0
1137,42,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,591689.0
1138,42,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,506830.0
1139,42,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,613662.0
1140,42,C. - De las cuales: Industria manufacturera,2021,472628.0
1141,42,C. - De las cuales: Industria manufacturera,2020,397766.0
1142,42,C. - De las cuales: Industria manufacturera,2019,461970.0
1143,42,F. Construcción,2021,138512.0
1144,42,F. Construcción,2020,126818.0
1145,42,F. Construcción,2019,150055.0
1146,42,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,427380.0
1147,42,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,380484.0
1148,42,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,457650.0
1149,42,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,362182.0
1150,42,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,345380.0
1151,42,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,348982.0
1152,42,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,543704.0
1153,42,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,546562.0
1154,42,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,569989.0
1155,42,Valor añadido bruto total,2021,2290405.0
1156,42,Valor añadido bruto total,2020,2085186.0
1157,42,Valor añadido bruto total,2019,2289702.0
1158,42,Impuestos netos sobre los productos,2021,241160.0
1159,42,Impuestos netos sobre los productos,2020,199973.0
1160,42,Impuestos netos sobre los productos,2019,234913.0
1161,43,"A. Agricultura, ganadería, silvicultura y pesca",2021,304144.0
1162,43,"A. Agricultura, ganadería, silvicultura y pesca",2020,285126.0
1163,43,"A. Agricultura, ganadería, silvicultura y pesca",2019,275092.0
1164,43,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,6058988.0
1165,43,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,4623638.0
1166,43,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,5643209.0
1167,43,C. - De las cuales: Industria manufacturera,2021,4432889.0
1168,43,C. - De las cuales: Industria manufacturera,2020,3073306.0
1169,43,C. - De las cuales: Industria manufacturera,2019,3931959.0
1170,43,F. Construcción,2021,1137251.0
1171,43,F. Construcción,2020,1034332.0
1172,43,F. Construcción,2019,1257329.0
1173,43,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,4775156.0
1174,43,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,4051876.0
1175,43,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,5363353.0
1176,43,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,5643875.0
1177,43,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,5373009.0
1178,43,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,5500715.0
1179,43,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,4175538.0
1180,43,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,4148766.0
1181,43,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,4311176.0
1182,43,Valor añadido bruto total,2021,22094952.0
1183,43,Valor añadido bruto total,2020,19516747.0
1184,43,Valor añadido bruto total,2019,22350874.0
1185,43,Impuestos netos sobre los productos,2021,2326412.0
1186,43,Impuestos netos sobre los productos,2020,1871691.0
1187,43,Impuestos netos sobre los productos,2019,2293103.0
1188,44,"A. Agricultura, ganadería, silvicultura y pesca",2021,240062.0
1189,44,"A. Agricultura, ganadería, silvicultura y pesca",2020,209804.0
1190,44,"A. Agricultura, ganadería, silvicultura y pesca",2019,202928.0
1191,44,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,514273.0
1192,44,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,364567.0
1193,44,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,477488.0
1194,44,C. - De las cuales: Industria manufacturera,2021,290373.0
1195,44,C. - De las cuales: Industria manufacturera,2020,272103.0
1196,44,C. - De las cuales: Industria manufacturera,2019,311877.0
1197,44,F. Construcción,2021,235976.0
1198,44,F. Construcción,2020,229192.0
1199,44,F. Construcción,2019,263793.0
1200,44,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,688024.0
1201,44,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,605303.0
1202,44,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,716500.0
1203,44,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,551729.0
1204,44,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,534414.0
1205,44,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,537641.0
1206,44,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,900412.0
1207,44,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,884245.0
1208,44,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,880545.0
1209,44,Valor añadido bruto total,2021,3130476.0
1210,44,Valor añadido bruto total,2020,2827525.0
1211,44,Valor añadido bruto total,2019,3078895.0
1212,44,Impuestos netos sobre los productos,2021,329613.0
1213,44,Impuestos netos sobre los productos,2020,271165.0
1214,44,Impuestos netos sobre los productos,2019,315881.0
1215,45,"A. Agricultura, ganadería, silvicultura y pesca",2021,728117.0
1216,45,"A. Agricultura, ganadería, silvicultura y pesca",2020,801305.0
1217,45,"A. Agricultura, ganadería, silvicultura y pesca",2019,701934.0
1218,45,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,2569685.0
1219,45,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,2356947.0
1220,45,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,2581305.0
1221,45,C. - De las cuales: Industria manufacturera,2021,2074329.0
1222,45,C. - De las cuales: Industria manufacturera,2020,1911627.0
1223,45,C. - De las cuales: Industria manufacturera,2019,2110331.0
1224,45,F. Construcción,2021,897664.0
1225,45,F. Construcción,2020,815358.0
1226,45,F. Construcción,2019,915925.0
1227,45,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2331401.0
1228,45,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1944149.0
1229,45,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,2387686.0
1230,45,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2364247.0
1231,45,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,2264575.0
1232,45,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2264943.0
1233,45,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3104673.0
1234,45,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,2997672.0
1235,45,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,3095945.0
1236,45,Valor añadido bruto total,2021,11995787.0
1237,45,Valor añadido bruto total,2020,11180006.0
1238,45,Valor añadido bruto total,2019,11947738.0
1239,45,Impuestos netos sobre los productos,2021,1263055.0
1240,45,Impuestos netos sobre los productos,2020,1072182.0
1241,45,Impuestos netos sobre los productos,2019,1225786.0
1242,46,"A. Agricultura, ganadería, silvicultura y pesca",2021,1216902.0
1243,46,"A. Agricultura, ganadería, silvicultura y pesca",2020,1284395.0
1244,46,"A. Agricultura, ganadería, silvicultura y pesca",2019,1164377.0
1245,46,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,11624507.0
1246,46,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,10606333.0
1247,46,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,11315325.0
1248,46,C. - De las cuales: Industria manufacturera,2021,8488474.0
1249,46,C. - De las cuales: Industria manufacturera,2020,7838058.0
1250,46,C. - De las cuales: Industria manufacturera,2019,8396005.0
1251,46,F. Construcción,2021,3179743.0
1252,46,F. Construcción,2020,3130198.0
1253,46,F. Construcción,2019,3561297.0
1254,46,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,13611449.0
1255,46,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,11712754.0
1256,46,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,14663218.0
1257,46,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,13769682.0
1258,46,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,12974034.0
1259,46,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,13130021.0
1260,46,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,12158250.0
1261,46,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,11891038.0
1262,46,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,12539573.0
1263,46,Valor añadido bruto total,2021,55560533.0
1264,46,Valor añadido bruto total,2020,51598752.0
1265,46,Valor añadido bruto total,2019,56373811.0
1266,46,Impuestos netos sobre los productos,2021,5850056.0
1267,46,Impuestos netos sobre los productos,2020,4948414.0
1268,46,Impuestos netos sobre los productos,2019,5783707.0
1269,47,"A. Agricultura, ganadería, silvicultura y pesca",2021,552661.0
1270,47,"A. Agricultura, ganadería, silvicultura y pesca",2020,526934.0
1271,47,"A. Agricultura, ganadería, silvicultura y pesca",2019,435167.0
1272,47,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,3213771.0
1273,47,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,3004600.0
1274,47,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,3208945.0
1275,47,C. - De las cuales: Industria manufacturera,2021,2592996.0
1276,47,C. - De las cuales: Industria manufacturera,2020,2468979.0
1277,47,C. - De las cuales: Industria manufacturera,2019,2778463.0
1278,47,F. Construcción,2021,656713.0
1279,47,F. Construcción,2020,709282.0
1280,47,F. Construcción,2019,721013.0
1281,47,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,2448567.0
1282,47,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,2170702.0
1283,47,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,2675110.0
1284,47,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,2781737.0
1285,47,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,2670005.0
1286,47,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,2748889.0
1287,47,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,3278787.0
1288,47,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,3274887.0
1289,47,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,3484225.0
1290,47,Valor añadido bruto total,2021,12932236.0
1291,47,Valor añadido bruto total,2020,12356410.0
1292,47,Valor añadido bruto total,2019,13273349.0
1293,47,Impuestos netos sobre los productos,2021,1361656.0
1294,47,Impuestos netos sobre los productos,2020,1185001.0
1295,47,Impuestos netos sobre los productos,2019,1361788.0
1296,49,"A. Agricultura, ganadería, silvicultura y pesca",2021,324073.0
1297,49,"A. Agricultura, ganadería, silvicultura y pesca",2020,294975.0
1298,49,"A. Agricultura, ganadería, silvicultura y pesca",2019,259587.0
1299,49,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,375372.0
1300,49,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,231794.0
1301,49,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,251556.0
1302,49,C. - De las cuales: Industria manufacturera,2021,144241.0
1303,49,C. - De las cuales: Industria manufacturera,2020,146061.0
1304,49,C. - De las cuales: Industria manufacturera,2019,154996.0
1305,49,F. Construcción,2021,207739.0
1306,49,F. Construcción,2020,241266.0
1307,49,F. Construcción,2019,310611.0
1308,49,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,694504.0
1309,49,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,576069.0
1310,49,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,723264.0
1311,49,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,703946.0
1312,49,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,680737.0
