,energia (MWh),type,code_com,mes,year,porcentaje_generacion
0,25288.605,Hidráulica,4,1,2019,0.02952
1,33933.35,Hidráulica,4,2,2019,0.03078
2,35913.0,Hidráulica,4,3,2019,0.02964
3,44050.848,Hidráulica,4,4,2019,0.04134
4,88535.452,Hidráulica,4,5,2019,0.0685
5,92464.391,Hidráulica,4,6,2019,0.07917
6,91236.63,Hidráulica,4,7,2019,0.07928
7,80161.437,Hidráulica,4,8,2019,0.06657
8,40095.141,Hidráulica,4,9,2019,0.0451
9,21984.146,Hidráulica,4,10,2019,0.02459
10,21611.63,Hidráulica,4,11,2019,0.02063
11,33252.448,Hidráulica,4,12,2019,0.033
12,547209.843,Eólica,4,1,2019,0.6387
13,714535.96,Eólica,4,2,2019,0.64811
14,705153.705,Eólica,4,3,2019,0.58207
15,607656.868,Eólica,4,4,2019,0.57026
16,612356.002,Eólica,4,5,2019,0.47376
17,454884.57,Eólica,4,6,2019,0.3895
18,456346.421,Eólica,4,7,2019,0.39656
19,495339.705,Eólica,4,8,2019,0.41136
20,375841.662,Eólica,4,9,2019,0.42273
21,430931.821,Eólica,4,10,2019,0.48193
22,764217.456,Eólica,4,11,2019,0.72959
23,684672.055,Eólica,4,12,2019,0.67949
24,100175.137,Solar fotovoltaica,4,1,2019,0.11692
25,119956.735,Solar fotovoltaica,4,2,2019,0.10881
26,147364.111,Solar fotovoltaica,4,3,2019,0.12164
27,132367.448,Solar fotovoltaica,4,4,2019,0.12422
28,172457.989,Solar fotovoltaica,4,5,2019,0.13342
29,166634.356,Solar fotovoltaica,4,6,2019,0.14268
30,175669.523,Solar fotovoltaica,4,7,2019,0.15265
31,182499.378,Solar fotovoltaica,4,8,2019,0.15156
32,169840.831,Solar fotovoltaica,4,9,2019,0.19103
33,174440.057,Solar fotovoltaica,4,10,2019,0.19508
34,101305.46,Solar fotovoltaica,4,11,2019,0.09672
35,120605.521,Solar fotovoltaica,4,12,2019,0.11969
36,74526.679,Solar térmica,4,1,2019,0.08699
37,125159.24,Solar térmica,4,2,2019,0.11352
38,194932.656,Solar térmica,4,3,2019,0.16091
39,170591.365,Solar térmica,4,4,2019,0.16009
40,330398.724,Solar térmica,4,5,2019,0.25562
41,341081.315,Solar térmica,4,6,2019,0.29206
42,296144.8,Solar térmica,4,7,2019,0.25735
43,311366.833,Solar térmica,4,8,2019,0.25858
44,183963.277,Solar térmica,4,9,2019,0.20691
45,138110.375,Solar térmica,4,10,2019,0.15445
46,35561.83,Solar térmica,4,11,2019,0.03395
47,38142.147,Solar térmica,4,12,2019,0.03785
48,109551.171,Otras renovables,4,1,2019,0.12787
49,108900.817,Otras renovables,4,2,2019,0.09878
50,128090.7,Otras renovables,4,3,2019,0.10573
51,110916.655,Otras renovables,4,4,2019,0.10409
52,88799.932,Otras renovables,4,5,2019,0.0687
53,112798.42,Otras renovables,4,6,2019,0.09659
54,131368.872,Otras renovables,4,7,2019,0.11416
55,134792.315,Otras renovables,4,8,2019,0.11194
56,119347.819,Otras renovables,4,9,2019,0.13424
57,128713.653,Otras renovables,4,10,2019,0.14395
58,124763.861,Otras renovables,4,11,2019,0.11911
59,130950.924,Otras renovables,4,12,2019,0.12996
72,131495.03,Hidráulica,5,1,2019,0.14964
73,221430.474,Hidráulica,5,2,2019,0.38912
74,200132.786,Hidráulica,5,3,2019,0.28129
75,178686.785,Hidráulica,5,4,2019,0.29161
76,302077.376,Hidráulica,5,5,2019,0.31309
77,266470.668,Hidráulica,5,6,2019,0.40763
78,199161.329,Hidráulica,5,7,2019,0.32305
79,156725.948,Hidráulica,5,8,2019,0.34305
80,103073.651,Hidráulica,5,9,2019,0.20635
81,130416.331,Hidráulica,5,10,2019,0.25267
82,243630.788,Hidráulica,5,11,2019,0.28611
83,413610.263,Hidráulica,5,12,2019,0.42993
84,726757.534,Eólica,5,1,2019,0.82705
85,318790.942,Eólica,5,2,2019,0.56022
86,473986.275,Eólica,5,3,2019,0.6662
87,402582.527,Eólica,5,4,2019,0.657
88,621420.445,Eólica,5,5,2019,0.64408
89,347042.749,Eólica,5,6,2019,0.53089
90,377958.303,Eólica,5,7,2019,0.61307
91,263386.659,Eólica,5,8,2019,0.57651
92,364672.339,Eólica,5,9,2019,0.73006
93,359265.976,Eólica,5,10,2019,0.69604
94,588284.062,Eólica,5,11,2019,0.69086
95,516315.277,Eólica,5,12,2019,0.53668
96,15605.837,Solar fotovoltaica,5,1,2019,0.01776
97,23485.877,Solar fotovoltaica,5,2,2019,0.04127
98,31154.675,Solar fotovoltaica,5,3,2019,0.04379
99,25724.805,Solar fotovoltaica,5,4,2019,0.04198
100,35460.804,Solar fotovoltaica,5,5,2019,0.03675
101,34797.633,Solar fotovoltaica,5,6,2019,0.05323
102,34472.594,Solar fotovoltaica,5,7,2019,0.05592
103,32966.806,Solar fotovoltaica,5,8,2019,0.07216
104,28060.968,Solar fotovoltaica,5,9,2019,0.05618
105,22121.294,Solar fotovoltaica,5,10,2019,0.04286
106,15347.695,Solar fotovoltaica,5,11,2019,0.01802
107,28925.543,Solar fotovoltaica,5,12,2019,0.03007
108,4876.483,Otras renovables,5,1,2019,0.00555
109,5342.305,Otras renovables,5,2,2019,0.00939
110,6201.478,Otras renovables,5,3,2019,0.00872
111,5764.63,Otras renovables,5,4,2019,0.00941
112,5861.644,Otras renovables,5,5,2019,0.00608
113,5389.346,Otras renovables,5,6,2019,0.00824
114,4911.831,Otras renovables,5,7,2019,0.00797
115,3784.405,Otras renovables,5,8,2019,0.00828
116,3701.729,Otras renovables,5,9,2019,0.00741
117,4352.786,Otras renovables,5,10,2019,0.00843
118,4260.904,Otras renovables,5,11,2019,0.005
119,3195.022,Otras renovables,5,12,2019,0.00332
132,292.916,Hidráulica,8742,1,2019,0.00386
133,265.049,Hidráulica,8742,2,2019,0.00369
134,298.315,Hidráulica,8742,3,2019,0.00239
135,296.753,Hidráulica,8742,4,2019,0.00314
136,305.942,Hidráulica,8742,5,2019,0.00239
137,276.681,Hidráulica,8742,6,2019,0.00276
138,298.419,Hidráulica,8742,7,2019,0.00155
139,299.29,Hidráulica,8742,8,2019,0.00157
140,282.539,Hidráulica,8742,9,2019,0.00223
141,297.947,Hidráulica,8742,10,2019,0.00265
142,296.523,Hidráulica,8742,11,2019,0.00202
143,299.145,Hidráulica,8742,12,2019,0.00339
144,1109.656,Hidroeólica,8742,1,2019,0.0146
145,972.545,Hidroeólica,8742,2,2019,0.01354
146,1955.158,Hidroeólica,8742,3,2019,0.01565
147,1548.369,Hidroeólica,8742,4,2019,0.0164
148,2031.012,Hidroeólica,8742,5,2019,0.01585
149,1372.141,Hidroeólica,8742,6,2019,0.0137
150,3727.338,Hidroeólica,8742,7,2019,0.01934
151,3475.119,Hidroeólica,8742,8,2019,0.01822
152,2218.351,Hidroeólica,8742,9,2019,0.01748
153,1582.837,Hidroeólica,8742,10,2019,0.01406
154,2096.522,Hidroeólica,8742,11,2019,0.01429
155,1159.67,Hidroeólica,8742,12,2019,0.01312
156,55716.046,Eólica,8742,1,2019,0.73328
157,48413.317,Eólica,8742,2,2019,0.67394
158,96842.352,Eólica,8742,3,2019,0.77521
159,67113.055,Eólica,8742,4,2019,0.71074
160,95432.451,Eólica,8742,5,2019,0.74457
161,74330.709,Eólica,8742,6,2019,0.74207
162,158185.457,Eólica,8742,7,2019,0.8207
163,158502.759,Eólica,8742,8,2019,0.83104
164,100474.589,Eólica,8742,9,2019,0.79151
165,89263.401,Eólica,8742,10,2019,0.79294
166,125116.103,Eólica,8742,11,2019,0.85283
167,68726.336,Eólica,8742,12,2019,0.77772
168,17899.612,Solar fotovoltaica,8742,1,2019,0.23558
169,21362.932,Solar fotovoltaica,8742,2,2019,0.29738
170,24927.767,Solar fotovoltaica,8742,3,2019,0.19954
171,24572.315,Solar fotovoltaica,8742,4,2019,0.26023
172,29457.906,Solar fotovoltaica,8742,5,2019,0.22983
173,23363.525,Solar fotovoltaica,8742,6,2019,0.23325
174,29616.449,Solar fotovoltaica,8742,7,2019,0.15366
175,27737.331,Solar fotovoltaica,8742,8,2019,0.14543
176,23527.582,Solar fotovoltaica,8742,9,2019,0.18534
177,20851.228,Solar fotovoltaica,8742,10,2019,0.18522
178,18324.16,Solar fotovoltaica,8742,11,2019,0.1249
179,17279.291,Solar fotovoltaica,8742,12,2019,0.19553
180,963.329,Otras renovables,8742,1,2019,0.01268
181,822.798,Otras renovables,8742,2,2019,0.01145
182,901.071,Otras renovables,8742,3,2019,0.00721
183,896.333,Otras renovables,8742,4,2019,0.00949
184,944.555,Otras renovables,8742,5,2019,0.00737
185,823.3,Otras renovables,8742,6,2019,0.00822
186,917.458,Otras renovables,8742,7,2019,0.00476
187,712.672,Otras renovables,8742,8,2019,0.00374
188,436.619,Otras renovables,8742,9,2019,0.00344
189,577.3,Otras renovables,8742,10,2019,0.00513
190,873.034,Otras renovables,8742,11,2019,0.00595
191,905.106,Otras renovables,8742,12,2019,0.01024
204,18324.586,Hidráulica,6,1,2019,0.52229
205,33896.027,Hidráulica,6,2,2019,0.68411
206,20897.705,Hidráulica,6,3,2019,0.5858
207,18934.539,Hidráulica,6,4,2019,0.53825
208,16525.627,Hidráulica,6,5,2019,0.50853
209,12824.067,Hidráulica,6,6,2019,0.47593
210,9794.195,Hidráulica,6,7,2019,0.44141
211,5418.636,Hidráulica,6,8,2019,0.30257
212,7280.188,Hidráulica,6,9,2019,0.3304
213,14203.371,Hidráulica,6,10,2019,0.44099
214,33469.68,Hidráulica,6,11,2019,0.6511
215,38335.339,Hidráulica,6,12,2019,0.69644
216,5866.649,Eólica,6,1,2019,0.16721
217,7484.663,Eólica,6,2,2019,0.15106
218,6076.595,Eólica,6,3,2019,0.17034
219,7105.364,Eólica,6,4,2019,0.20198
220,5754.385,Eólica,6,5,2019,0.17707
221,4296.882,Eólica,6,6,2019,0.15947
222,2413.11,Eólica,6,7,2019,0.10876
223,2399.185,Eólica,6,8,2019,0.13397
224,5213.13,Eólica,6,9,2019,0.23659
225,8345.171,Eólica,6,10,2019,0.2591
226,10825.523,Eólica,6,11,2019,0.21059
227,7131.698,Eólica,6,12,2019,0.12956
228,72.563,Solar fotovoltaica,6,1,2019,0.00207
229,147.208,Solar fotovoltaica,6,2,2019,0.00297
230,223.291,Solar fotovoltaica,6,3,2019,0.00626
231,205.894,Solar fotovoltaica,6,4,2019,0.00585
232,248.167,Solar fotovoltaica,6,5,2019,0.00764
233,229.48,Solar fotovoltaica,6,6,2019,0.00852
234,243.172,Solar fotovoltaica,6,7,2019,0.01096
235,214.338,Solar fotovoltaica,6,8,2019,0.01197
236,198.345,Solar fotovoltaica,6,9,2019,0.009
237,143.967,Solar fotovoltaica,6,10,2019,0.00447
238,63.824,Solar fotovoltaica,6,11,2019,0.00124
239,83.764,Solar fotovoltaica,6,12,2019,0.00152
240,7329.449,Otras renovables,6,1,2019,0.20891
241,4915.641,Otras renovables,6,2,2019,0.09921
242,4988.758,Otras renovables,6,3,2019,0.13984
243,6202.597,Otras renovables,6,4,2019,0.17632
244,6463.383,Otras renovables,6,5,2019,0.19889
245,6214.583,Otras renovables,6,6,2019,0.23064
246,6304.203,Otras renovables,6,7,2019,0.28412
247,6447.88,Otras renovables,6,8,2019,0.36004
248,5977.142,Otras renovables,6,9,2019,0.27126
249,6039.361,Otras renovables,6,10,2019,0.18751
250,6002.143,Otras renovables,6,11,2019,0.11676
251,6024.545,Otras renovables,6,12,2019,0.10945
252,3491.6665,Residuos renovables,6,1,2019,0.09952
253,3104.1215,Residuos renovables,6,2,2019,0.06265
254,3487.364,Residuos renovables,6,3,2019,0.09776
255,2729.852,Residuos renovables,6,4,2019,0.0776
256,3505.4205,Residuos renovables,6,5,2019,0.10787
257,3380.5175,Residuos renovables,6,6,2019,0.12546
258,3433.519,Residuos renovables,6,7,2019,0.15475
259,3428.761,Residuos renovables,6,8,2019,0.19146
260,3365.859,Residuos renovables,6,9,2019,0.15275
261,3476.0315,Residuos renovables,6,10,2019,0.10792
262,1043.4315,Residuos renovables,6,11,2019,0.0203
263,3469.3295,Residuos renovables,6,12,2019,0.06303
276,56524.881,Hidráulica,7,1,2019,0.04628
277,65394.535,Hidráulica,7,2,2019,0.07446
278,68060.45,Hidráulica,7,3,2019,0.06826
279,66665.149,Hidráulica,7,4,2019,0.05968
280,64692.345,Hidráulica,7,5,2019,0.0678
281,48251.199,Hidráulica,7,6,2019,0.04898
282,59170.406,Hidráulica,7,7,2019,0.06152
283,51212.644,Hidráulica,7,8,2019,0.06455
284,47172.254,Hidráulica,7,9,2019,0.05826
285,24349.004,Hidráulica,7,10,2019,0.03106
286,24587.189,Hidráulica,7,11,2019,0.01523
287,46057.884,Hidráulica,7,12,2019,0.0461
288,1003724.223,Eólica,7,1,2019,0.82185
289,611174.978,Eólica,7,2,2019,0.69591
290,654481.477,Eólica,7,3,2019,0.65641
291,830498.321,Eólica,7,4,2019,0.74344
292,557814.719,Eólica,7,5,2019,0.58464
293,593152.913,Eólica,7,6,2019,0.60208
294,567609.852,Eólica,7,7,2019,0.59018
295,395720.567,Eólica,7,8,2019,0.49882
296,504160.387,Eólica,7,9,2019,0.62261
297,530463.773,Eólica,7,10,2019,0.67676
298,1450603.674,Eólica,7,11,2019,0.89869
299,824847.26,Eólica,7,12,2019,0.82553
300,115653.651,Solar fotovoltaica,7,1,2019,0.0947
301,136833.657,Solar fotovoltaica,7,2,2019,0.15581
302,179329.581,Solar fotovoltaica,7,3,2019,0.17986
303,148760.584,Solar fotovoltaica,7,4,2019,0.13317
304,208269.494,Solar fotovoltaica,7,5,2019,0.21828
305,210878.814,Solar fotovoltaica,7,6,2019,0.21405
306,205256.022,Solar fotovoltaica,7,7,2019,0.21342
307,216217.09,Solar fotovoltaica,7,8,2019,0.27255
308,178864.707,Solar fotovoltaica,7,9,2019,0.22089
309,166911.609,Solar fotovoltaica,7,10,2019,0.21294
310,106311.443,Solar fotovoltaica,7,11,2019,0.06586
311,96228.184,Solar fotovoltaica,7,12,2019,0.09631
312,23995.448,Solar térmica,7,1,2019,0.01965
313,41713.263,Solar térmica,7,2,2019,0.0475
314,71915.614,Solar térmica,7,3,2019,0.07213
315,50141.503,Solar térmica,7,4,2019,0.04489
316,99932.783,Solar térmica,7,5,2019,0.10474
317,111991.519,Solar térmica,7,6,2019,0.11368
318,105120.221,Solar térmica,7,7,2019,0.1093
319,107288.293,Solar térmica,7,8,2019,0.13524
320,58392.406,Solar térmica,7,9,2019,0.07211
321,39471.469,Solar térmica,7,10,2019,0.05036
322,9268.323,Solar térmica,7,11,2019,0.00574
323,4738.04,Solar térmica,7,12,2019,0.00474
324,21393.916,Otras renovables,7,1,2019,0.01752
325,23117.681,Otras renovables,7,2,2019,0.02632
326,23279.412,Otras renovables,7,3,2019,0.02335
327,21033.68,Otras renovables,7,4,2019,0.01883
328,23410.206,Otras renovables,7,5,2019,0.02454
329,20891.508,Otras renovables,7,6,2019,0.02121
330,24602.275,Otras renovables,7,7,2019,0.02558
331,22879.467,Otras renovables,7,8,2019,0.02884
332,21157.323,Otras renovables,7,9,2019,0.02613
333,22637.149,Otras renovables,7,10,2019,0.02888
334,23358.473,Otras renovables,7,11,2019,0.01447
335,27306.579,Otras renovables,7,12,2019,0.02733
348,498000.701,Hidráulica,8,1,2019,0.26954
349,532852.413,Hidráulica,8,2,2019,0.40724
350,525850.947,Hidráulica,8,3,2019,0.28995
351,371615.305,Hidráulica,8,4,2019,0.24259
352,295840.986,Hidráulica,8,5,2019,0.18979
353,194490.28,Hidráulica,8,6,2019,0.1802
354,349848.65,Hidráulica,8,7,2019,0.30035
355,359216.117,Hidráulica,8,8,2019,0.3313
356,399504.226,Hidráulica,8,9,2019,0.27191
357,229935.938,Hidráulica,8,10,2019,0.19299
358,410281.133,Hidráulica,8,11,2019,0.17634
359,1326686.653,Hidráulica,8,12,2019,0.48934
360,1277136.993,Eólica,8,1,2019,0.69123
361,685497.884,Eólica,8,2,2019,0.5239
362,1176169.894,Eólica,8,3,2019,0.64854
363,1071785.443,Eólica,8,4,2019,0.69965
364,1138472.047,Eólica,8,5,2019,0.73036
365,763644.114,Eólica,8,6,2019,0.70755
366,695703.645,Eólica,8,7,2019,0.59726
367,614050.53,Eólica,8,8,2019,0.56632
368,964221.211,Eólica,8,9,2019,0.65626
369,877171.412,Eólica,8,10,2019,0.73624
370,1863694.203,Eólica,8,11,2019,0.801
371,1329337.817,Eólica,8,12,2019,0.49032
372,46466.023,Solar fotovoltaica,8,1,2019,0.02515
373,65757.36,Solar fotovoltaica,8,2,2019,0.05026
374,89369.758,Solar fotovoltaica,8,3,2019,0.04928
375,74027.051,Solar fotovoltaica,8,4,2019,0.04832
376,102920.847,Solar fotovoltaica,8,5,2019,0.06603
377,95087.708,Solar fotovoltaica,8,6,2019,0.0881
378,95817.868,Solar fotovoltaica,8,7,2019,0.08226
379,92227.992,Solar fotovoltaica,8,8,2019,0.08506
380,79396.164,Solar fotovoltaica,8,9,2019,0.05404
381,59072.731,Solar fotovoltaica,8,10,2019,0.04958
382,30794.852,Solar fotovoltaica,8,11,2019,0.01324
383,33319.141,Solar fotovoltaica,8,12,2019,0.01229
384,26022.214,Otras renovables,8,1,2019,0.01408
385,24335.148,Otras renovables,8,2,2019,0.0186
386,22172.837,Otras renovables,8,3,2019,0.01223
387,14455.465,Otras renovables,8,4,2019,0.00944
388,21555.692,Otras renovables,8,5,2019,0.01383
389,26052.804,Otras renovables,8,6,2019,0.02414
390,23450.273,Otras renovables,8,7,2019,0.02013
391,18781.99,Otras renovables,8,8,2019,0.01732
392,26136.091,Otras renovables,8,9,2019,0.01779
393,25233.693,Otras renovables,8,10,2019,0.02118
394,21943.085,Otras renovables,8,11,2019,0.00943
395,21812.787,Otras renovables,8,12,2019,0.00805
408,254632.493,Hidráulica,9,1,2019,0.33826
409,280915.127,Hidráulica,9,2,2019,0.5164
410,264679.209,Hidráulica,9,3,2019,0.45429
411,270286.976,Hidráulica,9,4,2019,0.44356
412,438949.715,Hidráulica,9,5,2019,0.55471
413,392444.259,Hidráulica,9,6,2019,0.54848
414,276233.133,Hidráulica,9,7,2019,0.51279
415,240480.068,Hidráulica,9,8,2019,0.52147
416,205774.283,Hidráulica,9,9,2019,0.50459
417,213406.628,Hidráulica,9,10,2019,0.46251
418,225881.229,Hidráulica,9,11,2019,0.35209
419,412861.014,Hidráulica,9,12,2019,0.54672
420,445534.857,Eólica,9,1,2019,0.59186
421,207713.901,Eólica,9,2,2019,0.38184
422,250175.771,Eólica,9,3,2019,0.42939
423,279090.639,Eólica,9,4,2019,0.45801
424,279622.0,Eólica,9,5,2019,0.35336
425,247086.79,Eólica,9,6,2019,0.34533
426,187509.829,Eólica,9,7,2019,0.34808
427,149956.649,Eólica,9,8,2019,0.32518
428,138090.687,Eólica,9,9,2019,0.33862
429,195757.836,Eólica,9,10,2019,0.42426
430,369782.23,Eólica,9,11,2019,0.5764
431,302556.81,Eólica,9,12,2019,0.40065
432,21726.082,Solar fotovoltaica,9,1,2019,0.02886
433,31230.84,Solar fotovoltaica,9,2,2019,0.05741
434,40875.503,Solar fotovoltaica,9,3,2019,0.07016
435,35191.025,Solar fotovoltaica,9,4,2019,0.05775
436,45676.235,Solar fotovoltaica,9,5,2019,0.05772
437,46375.775,Solar fotovoltaica,9,6,2019,0.06482
438,45638.895,Solar fotovoltaica,9,7,2019,0.08472
439,43242.737,Solar fotovoltaica,9,8,2019,0.09377
440,36455.069,Solar fotovoltaica,9,9,2019,0.08939
441,28034.752,Solar fotovoltaica,9,10,2019,0.06076
442,21830.874,Solar fotovoltaica,9,11,2019,0.03403
443,14581.572,Solar fotovoltaica,9,12,2019,0.01931
444,5874.725,Solar térmica,9,1,2019,0.0078
445,1035.487,Solar térmica,9,2,2019,0.0019
446,1918.208,Solar térmica,9,3,2019,0.00329
447,1477.3,Solar térmica,9,4,2019,0.00242
448,843.782,Solar térmica,9,5,2019,0.00107
449,4624.362,Solar térmica,9,6,2019,0.00646
450,5060.603,Solar térmica,9,7,2019,0.00939
451,4279.313,Solar térmica,9,8,2019,0.00928
452,3149.447,Solar térmica,9,9,2019,0.00772
453,355.775,Solar térmica,9,10,2019,0.00077
454,190.153,Solar térmica,9,11,2019,0.0003
455,47.08,Solar térmica,9,12,2019,6e-05
456,13917.103,Otras renovables,9,1,2019,0.01849
457,12452.348,Otras renovables,9,2,2019,0.02289
458,13688.895,Otras renovables,9,3,2019,0.0235
459,12866.424,Otras renovables,9,4,2019,0.02111
460,13862.238,Otras renovables,9,5,2019,0.01752
461,12126.052,Otras renovables,9,6,2019,0.01695
462,12711.861,Otras renovables,9,7,2019,0.0236
463,10855.451,Otras renovables,9,8,2019,0.02354
464,12213.085,Otras renovables,9,9,2019,0.02995
465,12831.909,Otras renovables,9,10,2019,0.02781
466,14060.319,Otras renovables,9,11,2019,0.02192
467,13826.638,Otras renovables,9,12,2019,0.01831
468,11091.128,Residuos renovables,9,1,2019,0.01473
469,10639.2895,Residuos renovables,9,2,2019,0.01956
470,11289.9715,Residuos renovables,9,3,2019,0.01938
471,10447.6145,Residuos renovables,9,4,2019,0.01715
472,12361.7185,Residuos renovables,9,5,2019,0.01562
473,12849.0695,Residuos renovables,9,6,2019,0.01796
474,11536.793,Residuos renovables,9,7,2019,0.02142
475,12342.151,Residuos renovables,9,8,2019,0.02676
476,12119.707,Residuos renovables,9,9,2019,0.02972
477,11017.9505,Residuos renovables,9,10,2019,0.02388
478,9790.189,Residuos renovables,9,11,2019,0.01526
479,11292.4535,Residuos renovables,9,12,2019,0.01495
492,7255.261,Hidráulica,13,1,2019,0.21663
493,7365.365,Hidráulica,13,2,2019,0.2145
494,7916.29,Hidráulica,13,3,2019,0.20949
495,9552.571,Hidráulica,13,4,2019,0.25522
496,8793.242,Hidráulica,13,5,2019,0.22435
497,9590.487,Hidráulica,13,6,2019,0.23341
498,7660.623,Hidráulica,13,7,2019,0.20422
499,6305.742,Hidráulica,13,8,2019,0.18585
500,4911.483,Hidráulica,13,9,2019,0.14669
501,4269.331,Hidráulica,13,10,2019,0.13452
502,7635.876,Hidráulica,13,11,2019,0.23417
503,15735.216,Hidráulica,13,12,2019,0.37514
504,5146.445,Solar fotovoltaica,13,1,2019,0.15366
505,6551.194,Solar fotovoltaica,13,2,2019,0.19079
506,9032.505,Solar fotovoltaica,13,3,2019,0.23903
507,7628.735,Solar fotovoltaica,13,4,2019,0.20382
508,10747.47,Solar fotovoltaica,13,5,2019,0.27422
509,10586.305,Solar fotovoltaica,13,6,2019,0.25765
510,10375.872,Solar fotovoltaica,13,7,2019,0.2766
511,9774.529,Solar fotovoltaica,13,8,2019,0.28809
512,8009.285,Solar fotovoltaica,13,9,2019,0.23921
513,6472.266,Solar fotovoltaica,13,10,2019,0.20393
514,3916.796,Solar fotovoltaica,13,11,2019,0.12012
515,3434.892,Solar fotovoltaica,13,12,2019,0.08189
516,13467.019,Otras renovables,13,1,2019,0.4021
517,13264.394,Otras renovables,13,2,2019,0.38629
518,14549.112,Otras renovables,13,3,2019,0.38501
519,12888.082,Otras renovables,13,4,2019,0.34433
520,13359.963,Otras renovables,13,5,2019,0.34087
521,14537.617,Otras renovables,13,6,2019,0.35382
522,12972.72,Otras renovables,13,7,2019,0.34583
523,12817.951,Otras renovables,13,8,2019,0.37779
524,12928.104,Otras renovables,13,9,2019,0.38611
525,13460.339,Otras renovables,13,10,2019,0.42412
526,13674.454,Otras renovables,13,11,2019,0.41935
527,14651.851,Otras renovables,13,12,2019,0.34931
528,7623.0325,Residuos renovables,13,1,2019,0.22761
529,7156.996,Residuos renovables,13,2,2019,0.20843
530,6290.7765,Residuos renovables,13,3,2019,0.16647
531,7359.627,Residuos renovables,13,4,2019,0.19663
532,6292.811,Residuos renovables,13,5,2019,0.16056
533,6373.761,Residuos renovables,13,6,2019,0.15512
534,6502.889,Residuos renovables,13,7,2019,0.17335
535,5030.9495,Residuos renovables,13,8,2019,0.14828
536,7633.6745,Residuos renovables,13,9,2019,0.22799
537,7535.193,Residuos renovables,13,10,2019,0.23743
538,7381.181,Residuos renovables,13,11,2019,0.22636
539,8122.877,Residuos renovables,13,12,2019,0.19366
552,34583.391,Hidráulica,14,1,2019,0.08011
553,76468.871,Hidráulica,14,2,2019,0.27309
554,49043.068,Hidráulica,14,3,2019,0.14078
555,42637.727,Hidráulica,14,4,2019,0.16448
556,47543.649,Hidráulica,14,5,2019,0.13479
557,39882.439,Hidráulica,14,6,2019,0.14977
558,23208.688,Hidráulica,14,7,2019,0.08113
559,18503.258,Hidráulica,14,8,2019,0.08159
560,16581.292,Hidráulica,14,9,2019,0.06415
561,14618.967,Hidráulica,14,10,2019,0.06648
562,63900.263,Hidráulica,14,11,2019,0.23286
563,83446.172,Hidráulica,14,12,2019,0.27131
564,353912.097,Eólica,14,1,2019,0.81979
565,154589.844,Eólica,14,2,2019,0.55207
566,243962.759,Eólica,14,3,2019,0.70032
567,164283.815,Eólica,14,4,2019,0.63375
568,244350.044,Eólica,14,5,2019,0.69276
569,166495.685,Eólica,14,6,2019,0.62524
570,202234.768,Eólica,14,7,2019,0.70699
571,148950.919,Eólica,14,8,2019,0.65682
572,190009.621,Eólica,14,9,2019,0.73509
573,169036.796,Eólica,14,10,2019,0.7687
574,172451.762,Eólica,14,11,2019,0.62844
575,187314.297,Eólica,14,12,2019,0.60903
576,15493.086,Solar fotovoltaica,14,1,2019,0.03589
577,24400.147,Solar fotovoltaica,14,2,2019,0.08714
578,31912.266,Solar fotovoltaica,14,3,2019,0.09161
579,26437.665,Solar fotovoltaica,14,4,2019,0.10199
580,33237.032,Solar fotovoltaica,14,5,2019,0.09423
581,35729.624,Solar fotovoltaica,14,6,2019,0.13417
582,35452.331,Solar fotovoltaica,14,7,2019,0.12394
583,33353.172,Solar fotovoltaica,14,8,2019,0.14708
584,28806.176,Solar fotovoltaica,14,9,2019,0.11144
585,21628.533,Solar fotovoltaica,14,10,2019,0.09836
586,11866.844,Solar fotovoltaica,14,11,2019,0.04324
587,12812.364,Solar fotovoltaica,14,12,2019,0.04166
588,27721.636,Otras renovables,14,1,2019,0.06421
589,24558.56,Otras renovables,14,2,2019,0.0877
590,23440.055,Otras renovables,14,3,2019,0.06729
591,25865.096,Otras renovables,14,4,2019,0.09978
592,27589.513,Otras renovables,14,5,2019,0.07822
593,24183.795,Otras renovables,14,6,2019,0.09082
594,25156.095,Otras renovables,14,7,2019,0.08794
595,25968.965,Otras renovables,14,8,2019,0.11451
596,23088.726,Otras renovables,14,9,2019,0.08932
597,14615.487,Otras renovables,14,10,2019,0.06646
598,26195.204,Otras renovables,14,11,2019,0.09546
599,23991.149,Otras renovables,14,12,2019,0.078
612,18320.701,Hidráulica,15,1,2019,0.04408
613,21351.778,Hidráulica,15,2,2019,0.08992
614,21804.493,Hidráulica,15,3,2019,0.07884
615,29005.118,Hidráulica,15,4,2019,0.08632
616,39473.319,Hidráulica,15,5,2019,0.12443
617,51540.401,Hidráulica,15,6,2019,0.1823
618,56336.98,Hidráulica,15,7,2019,0.19958
619,70128.962,Hidráulica,15,8,2019,0.29678
620,54697.348,Hidráulica,15,9,2019,0.23032
621,27930.567,Hidráulica,15,10,2019,0.11742
622,20487.502,Hidráulica,15,11,2019,0.03922
623,28001.972,Hidráulica,15,12,2019,0.09472
624,358037.294,Eólica,15,1,2019,0.86145
625,170729.445,Eólica,15,2,2019,0.71904
626,192867.062,Eólica,15,3,2019,0.69738
627,252950.784,Eólica,15,4,2019,0.7528
628,205856.201,Eólica,15,5,2019,0.64891
629,154807.127,Eólica,15,6,2019,0.54754
630,152783.902,Eólica,15,7,2019,0.54124
631,97209.063,Eólica,15,8,2019,0.41138
632,130044.86,Eólica,15,9,2019,0.5476
